student_id,question_id,question_text,reference_answer,student_answer,section,topic,is_correct
STUDENT_109,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,Yes,Section A,,
STUDENT_109,sectionB_word_embedding_q1,What is the purpose of Word Embedding?,B,B,Section B,Word Embedding,correct
STUDENT_109,sectionB_word_embedding_q2,Which model is commonly used to learn embeddings?,B,B,Section B,Word Embedding,correct
STUDENT_109,sectionB_word_embedding_q3,Why are embeddings better than one-hot vectors?,B,B,Section B,Word Embedding,correct
STUDENT_109,sectionB_word_embedding_q4,What is the difference between CBOW and Skip-gram?,B,B,Section B,Word Embedding,correct
STUDENT_109,sectionB_word_embedding_q5,"""king - man + woman ≈ ?""",B,B,Section B,Word Embedding,correct
STUDENT_109,sectionB_word_embedding_q6,"If two words share similar contexts, what happens?",B,B,Section B,Word Embedding,correct
STUDENT_109,sectionB_word_embedding_q7,What is a limitation of Word2Vec?,B,B,Section B,Word Embedding,correct
STUDENT_109,sectionB_word_embedding_q8,"A Word2Vec model learns associations like ""doctor → male"" and ""nurse → female"". What does this indicate?",B,B,Section B,Word Embedding,correct
STUDENT_109,sectionB_word_embedding_q9,Why is bias in word embeddings problematic in real-world applications?,C,C,Section B,Word Embedding,correct
STUDENT_109,sectionB_word_embedding_q10,How would you mitigate bias in word embeddings?,B,B,Section B,Word Embedding,correct
STUDENT_109,sectionB_latent_dirichlet_allocation_q1,"In Latent Dirichlet Allocation (LDA), what does each topic represent?",B,B,Section B,Latent Dirichlet Allocation,correct
STUDENT_109,sectionB_latent_dirichlet_allocation_q2,What is the role of the Dirichlet distribution in LDA?,C,C,Section B,Latent Dirichlet Allocation,correct
STUDENT_109,sectionB_latent_dirichlet_allocation_q3,Why is LDA considered a generative probabilistic model?,B,B,Section B,Latent Dirichlet Allocation,correct
STUDENT_109,sectionB_latent_dirichlet_allocation_q4,What is the key assumption LDA makes about documents?,C,C,Section B,Latent Dirichlet Allocation,correct
STUDENT_109,sectionB_latent_dirichlet_allocation_q5,"If a document has topic distribution θ = [0.7 Sports, 0.3 Politics], what does this imply?",B,B,Section B,Latent Dirichlet Allocation,correct
STUDENT_109,sectionB_latent_dirichlet_allocation_q6,"During Gibbs Sampling in LDA, what is iteratively updated?",B,B,Section B,Latent Dirichlet Allocation,correct
STUDENT_109,sectionB_latent_dirichlet_allocation_q7,What happens if the number of topics K is too large?,B,B,Section B,Latent Dirichlet Allocation,correct
STUDENT_109,sectionB_latent_dirichlet_allocation_q8,What is a primary ethical concern when using LDA on private messages without consent?,B,B,Section B,Latent Dirichlet Allocation,correct
STUDENT_109,sectionB_latent_dirichlet_allocation_q9,Which factor is most critical from an ethical standpoint when deploying LDA for user profiling?,C,C,Section B,Latent Dirichlet Allocation,correct
STUDENT_109,sectionB_latent_dirichlet_allocation_q10,How would you modify an LDA-based system to address privacy concerns?,B,B,Section B,Latent Dirichlet Allocation,correct
STUDENT_109,sectionC_c1,AI tools help me clarify complex technical concepts more effectively.,,4,Section C,,
STUDENT_109,sectionC_c2,AI is a valuable assistant for summarizing and connecting different parts of the lesson.,,4,Section C,,
STUDENT_109,sectionC_c3,I feel more capable of solving technical exercises when I have AI support.,,4,Section C,,
STUDENT_109,sectionC_c4,I am confident in my ability to explore new technical topics with AI as a guide.,,4,Section C,,
STUDENT_109,sectionC_c5,I proactively verify AI-generated information against official textbooks or slides.,,4,Section C,,
STUDENT_109,sectionC_c6,I can identify if an AI's technical explanation is illogical or incorrect.,,4,Section C,,
STUDENT_109,sectionC_c7,I use AI to get hints or ideas rather than just asking for the final answer.,,4,Section C,,
STUDENT_109,sectionC_c8,I prioritize my own logical reasoning over the solutions suggested by AI.,,4,Section C,,
STUDENT_109,sectionC_c9,"I trust AI's support, but I take full responsibility for the accuracy of my work.",,4,Section C,,
STUDENT_109,sectionC_c10,I am ready to apply this AI-supported learning style to my future studies.,,4,Section C,,
STUDENT_077,sectionA_yearOfStudy,1. Current year of study,,4th year,Section A,,
STUDENT_077,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_077,sectionA_studentStatus,3. Current status,,Full-time student,Section A,,
STUDENT_077,sectionA_selfLearningScale,4. Self-learning ability (1-5),,5,Section A,,
STUDENT_077,sectionA_topicFirst,5. First topic selected for assessment,,deep_neural_networks,Section A,,
STUDENT_077,sectionA_topicSecond,6. Second topic selected for assessment,,linear_regression,Section A,,
STUDENT_077,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Self-taught,Section A,,
STUDENT_077,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Self-taught,Section A,,
STUDENT_077,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,5,Section A,,
STUDENT_077,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,4,Section A,,
STUDENT_077,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_077,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Daily,Section A,,
STUDENT_077,sectionA_aiToolPrimary,13. AI tool used most,,Claude,Section A,,
STUDENT_077,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,"Explaining concepts, automate tasks, writing code",Section A,,
STUDENT_077,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_077,sectionB_deep_neural_networks_q1,What defines a deep neural network?,B,B,Section B,Deep Neural Networks,correct
STUDENT_077,sectionB_deep_neural_networks_q2,Which activation function is widely used in modern DNNs?,B,B,Section B,Deep Neural Networks,correct
STUDENT_077,sectionB_deep_neural_networks_q3,Why are non-linear activation functions important?,B,B,Section B,Deep Neural Networks,correct
STUDENT_077,sectionB_deep_neural_networks_q4,What is the purpose of backpropagation?,B,B,Section B,Deep Neural Networks,correct
STUDENT_077,sectionB_deep_neural_networks_q5,What is computed before activation in a neuron?,C,C,Section B,Deep Neural Networks,correct
STUDENT_077,sectionB_deep_neural_networks_q6,What happens if learning rate is too high?,C,C,Section B,Deep Neural Networks,correct
STUDENT_077,sectionB_deep_neural_networks_q7,What is the vanishing gradient problem?,B,B,Section B,Deep Neural Networks,correct
STUDENT_077,sectionB_deep_neural_networks_q8,A DNN shows lower acceptance rates for a specific demographic. What is the likely issue?,C,C,Section B,Deep Neural Networks,correct
STUDENT_077,sectionB_deep_neural_networks_q9,A highly accurate DNN cannot explain its decisions. What is the main concern?,C,C,Section B,Deep Neural Networks,correct
STUDENT_077,sectionB_deep_neural_networks_q10,How would you improve fairness in a DNN used for loan approval?,B,B,Section B,Deep Neural Networks,correct
STUDENT_077,sectionB_linear_regression_q1,What is the primary goal of Simple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_077,sectionB_linear_regression_q2,"In the equation Y = β0 + β1X + ϵ, what does ϵ represent?",C,C,Section B,Linear Regression,correct
STUDENT_077,sectionB_linear_regression_q3,What is the fundamental difference between Simple and Multiple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_077,sectionB_linear_regression_q4,Explain the meaning of an R-squared value of 0.85 in a model.,B,B,Section B,Linear Regression,correct
STUDENT_077,sectionB_linear_regression_q5,"Model Price = 50,000 + 100 * SqFt. If a house is 2,000 SqFt, what is the predicted price?",A,A,Section B,Linear Regression,correct
STUDENT_077,sectionB_linear_regression_q6,Which loss function is most commonly minimized using Ordinary Least Squares (OLS)?,C,C,Section B,Linear Regression,correct
STUDENT_077,sectionB_linear_regression_q7,"If you observe a parabolic shape in residual plot, what does it indicate?",B,B,Section B,Linear Regression,correct
STUDENT_077,sectionB_linear_regression_q8,Why check for multicollinearity in Multiple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_077,sectionB_linear_regression_q9,High-degree polynomial versus simple linear model for future prediction: which generalize better?,A,A,Section B,Linear Regression,correct
STUDENT_077,sectionB_linear_regression_q10,Propose a transformation for X when the relationship is exponential.,A,A,Section B,Linear Regression,correct
STUDENT_077,sectionC_c1,AI tools help me clarify complex technical concepts more effectively.,,5,Section C,,
STUDENT_077,sectionC_c2,AI is a valuable assistant for summarizing and connecting different parts of the lesson.,,5,Section C,,
STUDENT_077,sectionC_c3,I feel more capable of solving technical exercises when I have AI support.,,5,Section C,,
STUDENT_077,sectionC_c4,I am confident in my ability to explore new technical topics with AI as a guide.,,5,Section C,,
STUDENT_077,sectionC_c5,I proactively verify AI-generated information against official textbooks or slides.,,5,Section C,,
STUDENT_077,sectionC_c6,I can identify if an AI's technical explanation is illogical or incorrect.,,5,Section C,,
STUDENT_077,sectionC_c7,I use AI to get hints or ideas rather than just asking for the final answer.,,5,Section C,,
STUDENT_077,sectionC_c8,I prioritize my own logical reasoning over the solutions suggested by AI.,,5,Section C,,
STUDENT_077,sectionC_c9,"I trust AI's support, but I take full responsibility for the accuracy of my work.",,5,Section C,,
STUDENT_077,sectionC_c10,I am ready to apply this AI-supported learning style to my future studies.,,5,Section C,,
STUDENT_020,sectionA_yearOfStudy,1. Current year of study,,4th year,Section A,,
STUDENT_020,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_020,sectionA_studentStatus,3. Current status,,Full-time student,Section A,,
STUDENT_020,sectionA_selfLearningScale,4. Self-learning ability (1-5),,3,Section A,,
STUDENT_020,sectionA_topicFirst,5. First topic selected for assessment,,recommender_system,Section A,,
STUDENT_020,sectionA_topicSecond,6. Second topic selected for assessment,,word_embedding,Section A,,
STUDENT_020,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Never,Section A,,
STUDENT_020,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Self-taught,Section A,,
STUDENT_020,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,1,Section A,,
STUDENT_020,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,3,Section A,,
STUDENT_020,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_020,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Several times a week,Section A,,
STUDENT_020,sectionA_aiToolPrimary,13. AI tool used most,,Gemini,Section A,,
STUDENT_020,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,"explaining concepts, review my writing, helping me to translate",Section A,,
STUDENT_020,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_020,sectionB_recommender_system_q1,Which accuracy metric is specifically noted for placing a higher emphasis on larger deviations between predicted and actual ratings?,B,B,Section B,Recommender System,correct
STUDENT_020,sectionB_recommender_system_q2,"In the context of Content-based Filtering, what does the Inverse Document Frequency (IDF) aim to achieve?",B,B,Section B,Recommender System,correct
STUDENT_020,sectionB_recommender_system_q3,Why is Item-based Collaborative Filtering (I2I) often preferred over User-based (U2U) in large-scale commercial systems like Amazon?,C,A,Section B,Recommender System,incorrect
STUDENT_020,sectionB_recommender_system_q4,"From the ""Recommendation Perspective,"" what is the primary goal of suggesting items from the ""Long Tail""?",B,B,Section B,Recommender System,correct
STUDENT_020,sectionB_recommender_system_q5,"If a keyword i appears in every single document in a collection, what will its TF-IDF weight be?",A,A,Section B,Recommender System,correct
STUDENT_020,sectionB_recommender_system_q6,"In User-based CF, why do we add the weighted difference of neighbors' ratings to the user's own average rating?",B,B,Section B,Recommender System,correct
STUDENT_020,sectionB_recommender_system_q7,"What is the fundamental disadvantage of using the ""Memory-based"" approach in a real-world system with millions of customers?",C,C,Section B,Recommender System,correct
STUDENT_020,sectionB_recommender_system_q8,"How does ""Recursive Collaborative Filtering"" address the challenge of sparse datasets?",C,C,Section B,Recommender System,correct
STUDENT_020,sectionB_recommender_system_q9,A researcher finds very high RMSE but excellent user satisfaction. Why might this happen?,B,B,Section B,Recommender System,correct
STUDENT_020,sectionB_recommender_system_q10,"In a Constraint-based system, what is the purpose of calculating ""Minimal Diagnoses""?",C,C,Section B,Recommender System,correct
STUDENT_020,sectionB_word_embedding_q1,What is the purpose of Word Embedding?,B,B,Section B,Word Embedding,correct
STUDENT_020,sectionB_word_embedding_q2,Which model is commonly used to learn embeddings?,B,B,Section B,Word Embedding,correct
STUDENT_020,sectionB_word_embedding_q3,Why are embeddings better than one-hot vectors?,B,B,Section B,Word Embedding,correct
STUDENT_020,sectionB_word_embedding_q4,What is the difference between CBOW and Skip-gram?,B,B,Section B,Word Embedding,correct
STUDENT_020,sectionB_word_embedding_q5,"""king - man + woman ≈ ?""",B,B,Section B,Word Embedding,correct
STUDENT_020,sectionB_word_embedding_q6,"If two words share similar contexts, what happens?",B,B,Section B,Word Embedding,correct
STUDENT_020,sectionB_word_embedding_q7,What is a limitation of Word2Vec?,B,B,Section B,Word Embedding,correct
STUDENT_020,sectionB_word_embedding_q8,"A Word2Vec model learns associations like ""doctor → male"" and ""nurse → female"". What does this indicate?",B,B,Section B,Word Embedding,correct
STUDENT_020,sectionB_word_embedding_q9,Why is bias in word embeddings problematic in real-world applications?,C,C,Section B,Word Embedding,correct
STUDENT_020,sectionB_word_embedding_q10,How would you mitigate bias in word embeddings?,B,B,Section B,Word Embedding,correct
STUDENT_020,sectionC_c1,AI tools help me clarify complex technical concepts more effectively.,,4,Section C,,
STUDENT_020,sectionC_c2,AI is a valuable assistant for summarizing and connecting different parts of the lesson.,,3,Section C,,
STUDENT_020,sectionC_c3,I feel more capable of solving technical exercises when I have AI support.,,2,Section C,,
STUDENT_020,sectionC_c4,I am confident in my ability to explore new technical topics with AI as a guide.,,4,Section C,,
STUDENT_020,sectionC_c5,I proactively verify AI-generated information against official textbooks or slides.,,5,Section C,,
STUDENT_020,sectionC_c6,I can identify if an AI's technical explanation is illogical or incorrect.,,3,Section C,,
STUDENT_020,sectionC_c7,I use AI to get hints or ideas rather than just asking for the final answer.,,5,Section C,,
STUDENT_020,sectionC_c8,I prioritize my own logical reasoning over the solutions suggested by AI.,,5,Section C,,
STUDENT_020,sectionC_c9,"I trust AI's support, but I take full responsibility for the accuracy of my work.",,4,Section C,,
STUDENT_020,sectionC_c10,I am ready to apply this AI-supported learning style to my future studies.,,5,Section C,,
STUDENT_024,sectionA_yearOfStudy,1. Current year of study,,4th year,Section A,,
STUDENT_024,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_024,sectionA_studentStatus,3. Current status,,Full-time student,Section A,,
STUDENT_024,sectionA_selfLearningScale,4. Self-learning ability (1-5),,4,Section A,,
STUDENT_024,sectionA_topicFirst,5. First topic selected for assessment,,recommender_system,Section A,,
STUDENT_024,sectionA_topicSecond,6. Second topic selected for assessment,,logistic_regression,Section A,,
STUDENT_024,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Never,Section A,,
STUDENT_024,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Self-taught,Section A,,
STUDENT_024,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,2,Section A,,
STUDENT_024,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,4,Section A,,
STUDENT_024,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_024,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Daily,Section A,,
STUDENT_024,sectionA_aiToolPrimary,13. AI tool used most,,ChatGPT,Section A,,
STUDENT_024,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,"Suggest concepts to build a learning path for a topic, solve exercise, give examples.",Section A,,
STUDENT_024,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_024,sectionB_recommender_system_q1,Which accuracy metric is specifically noted for placing a higher emphasis on larger deviations between predicted and actual ratings?,B,B,Section B,Recommender System,correct
STUDENT_024,sectionB_recommender_system_q2,"In the context of Content-based Filtering, what does the Inverse Document Frequency (IDF) aim to achieve?",B,B,Section B,Recommender System,correct
STUDENT_024,sectionB_recommender_system_q3,Why is Item-based Collaborative Filtering (I2I) often preferred over User-based (U2U) in large-scale commercial systems like Amazon?,C,C,Section B,Recommender System,correct
STUDENT_024,sectionB_recommender_system_q4,"From the ""Recommendation Perspective,"" what is the primary goal of suggesting items from the ""Long Tail""?",B,B,Section B,Recommender System,correct
STUDENT_024,sectionB_recommender_system_q5,"If a keyword i appears in every single document in a collection, what will its TF-IDF weight be?",A,A,Section B,Recommender System,correct
STUDENT_024,sectionB_recommender_system_q6,"In User-based CF, why do we add the weighted difference of neighbors' ratings to the user's own average rating?",B,B,Section B,Recommender System,correct
STUDENT_024,sectionB_recommender_system_q7,"What is the fundamental disadvantage of using the ""Memory-based"" approach in a real-world system with millions of customers?",C,C,Section B,Recommender System,correct
STUDENT_024,sectionB_recommender_system_q8,"How does ""Recursive Collaborative Filtering"" address the challenge of sparse datasets?",C,C,Section B,Recommender System,correct
STUDENT_024,sectionB_recommender_system_q9,A researcher finds very high RMSE but excellent user satisfaction. Why might this happen?,B,B,Section B,Recommender System,correct
STUDENT_024,sectionB_recommender_system_q10,"In a Constraint-based system, what is the purpose of calculating ""Minimal Diagnoses""?",C,C,Section B,Recommender System,correct
STUDENT_024,sectionB_logistic_regression_q1,What is the primary difference between Linear and Logistic Regression regarding the dependent variable (Y)?,A,A,Section B,Logistic Regression,correct
STUDENT_024,sectionB_logistic_regression_q2,Which function is applied in Logistic Regression to map the output into a probability range between 0 and 1?,C,C,Section B,Logistic Regression,correct
STUDENT_024,sectionB_logistic_regression_q3,Why does Logistic Regression use the Sigmoid function instead of directly using the linear equation?,B,B,Section B,Logistic Regression,correct
STUDENT_024,sectionB_logistic_regression_q4,"In Logistic Regression, what is the formula for the log-odds (logit)?",A,A,Section B,Logistic Regression,correct
STUDENT_024,sectionB_logistic_regression_q5,"If a Logistic Regression model provides a log-odds value of 0, what is the probability (p)?",B,B,Section B,Logistic Regression,correct
STUDENT_024,sectionB_logistic_regression_q6,Which cost function is typically minimized for Logistic Regression?,C,C,Section B,Logistic Regression,correct
STUDENT_024,sectionB_logistic_regression_q7,How should a coefficient β be interpreted in Logistic Regression?,C,C,Section B,Logistic Regression,correct
STUDENT_024,sectionB_logistic_regression_q8,"If data points are perfectly separated by a linear boundary, what happens to unregularized coefficients?",B,B,Section B,Logistic Regression,correct
STUDENT_024,sectionB_logistic_regression_q9,"In predicting machine failure, which metric should be prioritized?",B,B,Section B,Logistic Regression,correct
STUDENT_024,sectionB_logistic_regression_q10,How to adapt Binary Logistic Regression for three or more mutually exclusive classes?,C,C,Section B,Logistic Regression,correct
STUDENT_024,sectionC_c1,AI tools help me clarify complex technical concepts more effectively.,,5,Section C,,
STUDENT_024,sectionC_c2,AI is a valuable assistant for summarizing and connecting different parts of the lesson.,,3,Section C,,
STUDENT_024,sectionC_c3,I feel more capable of solving technical exercises when I have AI support.,,4,Section C,,
STUDENT_024,sectionC_c4,I am confident in my ability to explore new technical topics with AI as a guide.,,5,Section C,,
STUDENT_024,sectionC_c5,I proactively verify AI-generated information against official textbooks or slides.,,5,Section C,,
STUDENT_024,sectionC_c6,I can identify if an AI's technical explanation is illogical or incorrect.,,4,Section C,,
STUDENT_024,sectionC_c7,I use AI to get hints or ideas rather than just asking for the final answer.,,5,Section C,,
STUDENT_024,sectionC_c8,I prioritize my own logical reasoning over the solutions suggested by AI.,,5,Section C,,
STUDENT_024,sectionC_c9,"I trust AI's support, but I take full responsibility for the accuracy of my work.",,4,Section C,,
STUDENT_024,sectionC_c10,I am ready to apply this AI-supported learning style to my future studies.,,4,Section C,,
STUDENT_029,sectionA_yearOfStudy,1. Current year of study,,Postgraduate,Section A,,
STUDENT_029,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_029,sectionA_studentStatus,3. Current status,,Full-time student,Section A,,
STUDENT_029,sectionA_selfLearningScale,4. Self-learning ability (1-5),,5,Section A,,
STUDENT_029,sectionA_topicFirst,5. First topic selected for assessment,,logistic_regression,Section A,,
STUDENT_029,sectionA_topicSecond,6. Second topic selected for assessment,,recommender_system,Section A,,
STUDENT_029,sectionA_studiedTopic1,7. Studied Topic 1 before?,,University course,Section A,,
STUDENT_029,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Never,Section A,,
STUDENT_029,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,4,Section A,,
STUDENT_029,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,2,Section A,,
STUDENT_029,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_029,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Several times a week,Section A,,
STUDENT_029,sectionA_aiToolPrimary,13. AI tool used most,,Claude,Section A,,
STUDENT_029,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,analyzing problems and building execution plans,Section A,,
STUDENT_029,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,Yes,Section A,,
STUDENT_029,sectionB_logistic_regression_q1,What is the primary difference between Linear and Logistic Regression regarding the dependent variable (Y)?,A,A,Section B,Logistic Regression,correct
STUDENT_029,sectionB_logistic_regression_q2,Which function is applied in Logistic Regression to map the output into a probability range between 0 and 1?,C,C,Section B,Logistic Regression,correct
STUDENT_029,sectionB_logistic_regression_q3,Why does Logistic Regression use the Sigmoid function instead of directly using the linear equation?,B,B,Section B,Logistic Regression,correct
STUDENT_029,sectionB_logistic_regression_q4,"In Logistic Regression, what is the formula for the log-odds (logit)?",A,A,Section B,Logistic Regression,correct
STUDENT_029,sectionB_logistic_regression_q5,"If a Logistic Regression model provides a log-odds value of 0, what is the probability (p)?",B,B,Section B,Logistic Regression,correct
STUDENT_029,sectionB_logistic_regression_q6,Which cost function is typically minimized for Logistic Regression?,C,C,Section B,Logistic Regression,correct
STUDENT_029,sectionB_logistic_regression_q7,How should a coefficient β be interpreted in Logistic Regression?,C,C,Section B,Logistic Regression,correct
STUDENT_029,sectionB_logistic_regression_q8,"If data points are perfectly separated by a linear boundary, what happens to unregularized coefficients?",B,B,Section B,Logistic Regression,correct
STUDENT_029,sectionB_logistic_regression_q9,"In predicting machine failure, which metric should be prioritized?",B,B,Section B,Logistic Regression,correct
STUDENT_029,sectionB_logistic_regression_q10,How to adapt Binary Logistic Regression for three or more mutually exclusive classes?,C,C,Section B,Logistic Regression,correct
STUDENT_029,sectionB_recommender_system_q1,Which accuracy metric is specifically noted for placing a higher emphasis on larger deviations between predicted and actual ratings?,B,B,Section B,Recommender System,correct
STUDENT_029,sectionB_recommender_system_q2,"In the context of Content-based Filtering, what does the Inverse Document Frequency (IDF) aim to achieve?",B,B,Section B,Recommender System,correct
STUDENT_029,sectionB_recommender_system_q3,Why is Item-based Collaborative Filtering (I2I) often preferred over User-based (U2U) in large-scale commercial systems like Amazon?,C,C,Section B,Recommender System,correct
STUDENT_029,sectionB_recommender_system_q4,"From the ""Recommendation Perspective,"" what is the primary goal of suggesting items from the ""Long Tail""?",B,B,Section B,Recommender System,correct
STUDENT_029,sectionB_recommender_system_q5,"If a keyword i appears in every single document in a collection, what will its TF-IDF weight be?",A,A,Section B,Recommender System,correct
STUDENT_029,sectionB_recommender_system_q6,"In User-based CF, why do we add the weighted difference of neighbors' ratings to the user's own average rating?",B,B,Section B,Recommender System,correct
STUDENT_029,sectionB_recommender_system_q7,"What is the fundamental disadvantage of using the ""Memory-based"" approach in a real-world system with millions of customers?",C,C,Section B,Recommender System,correct
STUDENT_029,sectionB_recommender_system_q8,"How does ""Recursive Collaborative Filtering"" address the challenge of sparse datasets?",C,C,Section B,Recommender System,correct
STUDENT_029,sectionB_recommender_system_q9,A researcher finds very high RMSE but excellent user satisfaction. Why might this happen?,B,B,Section B,Recommender System,correct
STUDENT_029,sectionB_recommender_system_q10,"In a Constraint-based system, what is the purpose of calculating ""Minimal Diagnoses""?",C,C,Section B,Recommender System,correct
STUDENT_029,sectionC_c1,AI tools help me clarify complex technical concepts more effectively.,,5,Section C,,
STUDENT_029,sectionC_c2,AI is a valuable assistant for summarizing and connecting different parts of the lesson.,,5,Section C,,
STUDENT_029,sectionC_c3,I feel more capable of solving technical exercises when I have AI support.,,5,Section C,,
STUDENT_029,sectionC_c4,I am confident in my ability to explore new technical topics with AI as a guide.,,5,Section C,,
STUDENT_029,sectionC_c5,I proactively verify AI-generated information against official textbooks or slides.,,5,Section C,,
STUDENT_029,sectionC_c6,I can identify if an AI's technical explanation is illogical or incorrect.,,4,Section C,,
STUDENT_029,sectionC_c7,I use AI to get hints or ideas rather than just asking for the final answer.,,4,Section C,,
STUDENT_029,sectionC_c8,I prioritize my own logical reasoning over the solutions suggested by AI.,,4,Section C,,
STUDENT_029,sectionC_c9,"I trust AI's support, but I take full responsibility for the accuracy of my work.",,4,Section C,,
STUDENT_029,sectionC_c10,I am ready to apply this AI-supported learning style to my future studies.,,4,Section C,,
STUDENT_050,sectionA_yearOfStudy,1. Current year of study,,3rd year,Section A,,
STUDENT_050,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_050,sectionA_studentStatus,3. Current status,,Full-time student,Section A,,
STUDENT_050,sectionA_selfLearningScale,4. Self-learning ability (1-5),,4,Section A,,
STUDENT_050,sectionA_topicFirst,5. First topic selected for assessment,,recommender_system,Section A,,
STUDENT_050,sectionA_topicSecond,6. Second topic selected for assessment,,fuzzy_logic,Section A,,
STUDENT_050,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Self-taught,Section A,,
STUDENT_050,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Self-taught,Section A,,
STUDENT_050,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,4,Section A,,
STUDENT_050,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,3,Section A,,
STUDENT_050,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_050,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Daily,Section A,,
STUDENT_050,sectionA_aiToolPrimary,13. AI tool used most,,Copilot,Section A,,
STUDENT_050,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,self-taught purposes,Section A,,
STUDENT_050,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,Yes,Section A,,
STUDENT_050,sectionB_recommender_system_q1,Which accuracy metric is specifically noted for placing a higher emphasis on larger deviations between predicted and actual ratings?,B,B,Section B,Recommender System,correct
STUDENT_050,sectionB_recommender_system_q2,"In the context of Content-based Filtering, what does the Inverse Document Frequency (IDF) aim to achieve?",B,B,Section B,Recommender System,correct
STUDENT_050,sectionB_recommender_system_q3,Why is Item-based Collaborative Filtering (I2I) often preferred over User-based (U2U) in large-scale commercial systems like Amazon?,C,C,Section B,Recommender System,correct
STUDENT_050,sectionB_recommender_system_q4,"From the ""Recommendation Perspective,"" what is the primary goal of suggesting items from the ""Long Tail""?",B,B,Section B,Recommender System,correct
STUDENT_050,sectionB_recommender_system_q5,"If a keyword i appears in every single document in a collection, what will its TF-IDF weight be?",A,A,Section B,Recommender System,correct
STUDENT_050,sectionB_recommender_system_q6,"In User-based CF, why do we add the weighted difference of neighbors' ratings to the user's own average rating?",B,B,Section B,Recommender System,correct
STUDENT_050,sectionB_recommender_system_q7,"What is the fundamental disadvantage of using the ""Memory-based"" approach in a real-world system with millions of customers?",C,C,Section B,Recommender System,correct
STUDENT_050,sectionB_recommender_system_q8,"How does ""Recursive Collaborative Filtering"" address the challenge of sparse datasets?",C,C,Section B,Recommender System,correct
STUDENT_050,sectionB_recommender_system_q9,A researcher finds very high RMSE but excellent user satisfaction. Why might this happen?,B,B,Section B,Recommender System,correct
STUDENT_050,sectionB_recommender_system_q10,"In a Constraint-based system, what is the purpose of calculating ""Minimal Diagnoses""?",C,C,Section B,Recommender System,correct
STUDENT_050,sectionB_fuzzy_logic_q1,"What is the term for a mathematical function used in Fuzzy Logic to define the degree of truth of a statement, mapping input values to the interval [0, 1]?",C,C,Section B,Fuzzy Logic,correct
STUDENT_050,sectionB_fuzzy_logic_q2,The Mamdani-type Fuzzy Inference System typically uses which operator for the implication step?,A,A,Section B,Fuzzy Logic,correct
