student_id,question_id,question_text,reference_answer,student_answer,section,topic,is_correct
STUDENT_054,sectionC_c14,I am aware AI may sound convincing while being incorrect.,,5,Section C,,
STUDENT_054,sectionC_c15,I am ready to use AI as learning support for the Intelligent Systems (IS) course.,,5,Section C,,
STUDENT_041,sectionA_yearOfStudy,1. Current year of study,,2nd year,Section A,,
STUDENT_041,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_041,sectionA_studentStatus,3. Current status,,Working student,Section A,,
STUDENT_041,sectionA_selfLearningScale,4. Self-learning ability (1-5),,4,Section A,,
STUDENT_041,sectionA_topicFirst,5. First topic selected for assessment,,linear_regression,Section A,,
STUDENT_041,sectionA_topicSecond,6. Second topic selected for assessment,,logistic_regression,Section A,,
STUDENT_041,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Self-taught,Section A,,
STUDENT_041,sectionA_studiedTopic2,8. Studied Topic 2 before?,,University course,Section A,,
STUDENT_041,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,3,Section A,,
STUDENT_041,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,3,Section A,,
STUDENT_041,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_041,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Several times a week,Section A,,
STUDENT_041,sectionA_aiToolPrimary,13. AI tool used most,,ChatGPT,Section A,,
STUDENT_041,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,"Explain quickly about purpose of the code, explain about theory.",Section A,,
STUDENT_041,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,Yes,Section A,,
STUDENT_041,sectionB_linear_regression_q1,Primary goal of Simple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q2,"In Y = β0 + β1X + ε, β1 represents:",B,B,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q3,Meaning of R² = 0.85?,B,B,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q4,Difference between Simple and Multiple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q5,"Price = 50,000 + 100·SqFt. Predicted price for 2,000 SqFt?",A,A,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q6,Most common loss minimized for standard linear regression training?,C,C,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q7,Residuals vs fitted values show a parabolic pattern. What does it indicate?,B,B,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q8,Why check multicollinearity in Multiple LR? Common measure?,B,B,Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q9,Trade-off: high-degree polynomial (perfect train fit) vs simple linear for future prediction—which generalizes better and why?,"The simple linear regression model is generally preferred for generalization. The high-degree polynomial model, while perfectly fitting the training data, is prone to overfitting, which leads to poor performance on new, unseen data.","The simple linear model generally generalizes better for future predictions. A high-degree polynomial that perfectly fits the training data suffers from overfitting (high variance). It memorizes the random noise and fluctuations in the training set rather than capturing the true underlying signal. When exposed to new, unseen data, its predictions will likely fail wildly. A simple linear model, while it might have slightly higher bias (underfitting training data slightly), captures the overall trend and provides much more robust and reliable predictions for the future.",Section B,Linear Regression,correct
STUDENT_041,sectionB_linear_regression_q10,"Propose a feature transform (e.g., log) when X–Y is exponential; explain for linear regression.","Example Transformation: Transform x to logX (logarithmic transformation). This is necessary because Linear Regression assumes a linear relationship between X and Y. The log transformation effectively linearizes the initial exponential relationship, allowing the standard Linear Regression assumptions to be met.","When your data grows or shrinks at a rapidly accelerating pace, it forms a steep curve instead of a straight path. Standard linear regression models struggle with this because they are strictly designed to draw straight lines.  To fix this mismatch, you apply a mathematical adjustment called a logarithmic transformation to your target outcome. You can think of this transformation as a special lens that takes that steep, accelerating curve and visually flattens it out into a straight, steady incline.  Once the data has been flattened into a straight line, your standard linear regression tool can easily step in, do its normal job of drawing a line of best fit, and accurately measure the relationship based on this newly adjusted perspective.",Section B,Linear Regression,correct
STUDENT_041,sectionB_logistic_regression_q1,Primary difference: Linear vs Logistic Regression for Y?,A,A,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q2,"Function mapping linear output to probability in [0,1]?",C,C,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q3,Why Sigmoid instead of raw linear Y = β0 + β1X + ε in Logistic Regression?,B,B,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q4,Formula for log-odds (logit) of success p?,A,A,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q5,Logit = 0 for a customer. Probability p of positive class?,B,B,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q6,Typical cost minimized when training Logistic Regression?,C,C,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q7,Interpret coefficient β in Logistic Regression.,C,C,Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q8,Perfect linear separability: why can unregularized Logistic Regression have numerical issues?,B,A,Section B,Logistic Regression,incorrect
STUDENT_041,sectionB_logistic_regression_q9,Machine failure prediction: prioritize Precision (few false alarms) or Recall (catch failures)? Why?,"Recall (minimizing False Negatives) should be prioritized. A False Negative (missing a machine failure) is usually more costly and dangerous than a False Positive (predicting failure when the machine is fine), as failure can lead to severe operational damage or accidents.","Missing a potential failure (False Negative) is often much more expensive or dangerous than a false alarm (False Positive). A missed failure could lead to complete system breakdown, safety hazards, or significant production loss. While high Precision is desirable to avoid unnecessary maintenance costs, capturing as many actual failures as possible (high Recall) is the primary safety and operational goal.",Section B,Logistic Regression,correct
STUDENT_041,sectionB_logistic_regression_q10,Propose how to extend binary Logistic Regression to 3+ mutually exclusive classes.,"The problem requires Multinomial Logistic Regression (also known as Softmax Regression), which generalizes the sigmoid function to handle multiple classes simultaneously, or using the One-vs-Rest (OvR) approach, which trains separate binary Logistic Regression models for each class against all others.","To handle multiclass classification ($K > 2$), there are two common approaches:Multinomial Logistic Regression (Softmax Regression): Instead of the Sigmoid function, use the Softmax function. It generalizes the logistic function by taking a vector of raw scores for all classes and normalizing them into a probability distribution that sums to 1.One-vs-Rest (OvR) / One-vs-All: Train $K$ separate binary logistic regression classifiers. For each class, the model predicts the probability of ""this class"" versus ""all other classes combined."" The class with the highest predicted probability is chosen as the final output.",Section B,Logistic Regression,correct
STUDENT_041,sectionC_c1,I believe that AI can help me understand difficult concepts faster.,,4,Section C,,
STUDENT_041,sectionC_c2,I think that using AI helps me save a significant amount of study time.,,3,Section C,,
STUDENT_041,sectionC_c3,I find AI effective at summarizing lengthy or complex technical documents.,,3,Section C,,
STUDENT_041,sectionC_c4,I believe mastering AI tools is a mandatory skill for my future tech career.,,5,Section C,,
STUDENT_041,sectionC_c5,I am generally confident in the accuracy of technical explanations from AI.,,2,Section C,,
STUDENT_041,sectionC_c6,I feel comfortable relying on algorithmic logic and code generated by AI.,,3,Section C,,
STUDENT_041,sectionC_c7,I trust AI as a reliable resource when exploring new technical topics.,,5,Section C,,
STUDENT_041,sectionC_c8,I feel confident using AI as a supportive tool for self-study.,,4,Section C,,
STUDENT_041,sectionC_c9,I know how to craft effective prompts for high-quality AI responses.,,4,Section C,,
STUDENT_041,sectionC_c10,I can refine my queries if the first AI response is unsatisfactory.,,4,Section C,,
STUDENT_041,sectionC_c11,I feel comfortable using AI to troubleshoot or debug technical coursework.,,4,Section C,,
STUDENT_041,sectionC_c12,I can identify when an AI-generated answer is unreliable or inconsistent.,,4,Section C,,
STUDENT_041,sectionC_c13,Learners should verify AI answers against official textbooks or sources.,,5,Section C,,
STUDENT_041,sectionC_c14,I am aware AI may sound convincing while being incorrect.,,1,Section C,,
STUDENT_041,sectionC_c15,I am ready to use AI as learning support for the Intelligent Systems (IS) course.,,4,Section C,,
STUDENT_106,sectionA_yearOfStudy,1. Current year of study,,Postgraduate,Section A,,
STUDENT_106,sectionA_gender,2. Gender,,Female,Section A,,
STUDENT_106,sectionA_studentStatus,3. Current status,,Working student,Section A,,
STUDENT_106,sectionA_selfLearningScale,4. Self-learning ability (1-5),,3,Section A,,
STUDENT_106,sectionA_topicFirst,5. First topic selected for assessment,,deep_neural_networks,Section A,,
STUDENT_106,sectionA_topicSecond,6. Second topic selected for assessment,,fuzzy_logic,Section A,,
STUDENT_106,sectionA_studiedTopic1,7. Studied Topic 1 before?,,University course,Section A,,
STUDENT_106,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Self-taught,Section A,,
STUDENT_106,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,3,Section A,,
STUDENT_106,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,1,Section A,,
STUDENT_106,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_106,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Daily,Section A,,
STUDENT_106,sectionA_aiToolPrimary,13. AI tool used most,,ChatGPT,Section A,,
STUDENT_106,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,Research Self-study,Section A,,
STUDENT_106,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_106,sectionB_deep_neural_networks_q1,What is a Deep Neural Network (DNN)?,B,B,Section B,Deep Neural Networks,correct
STUDENT_106,sectionB_deep_neural_networks_q2,Role of an activation function?,B,B,Section B,Deep Neural Networks,correct
STUDENT_106,sectionB_deep_neural_networks_q3,Why are multiple hidden layers useful?,B,B,Section B,Deep Neural Networks,correct
STUDENT_106,sectionB_deep_neural_networks_q4,What is overfitting in DNNs?,A,A,Section B,Deep Neural Networks,correct
STUDENT_106,sectionB_deep_neural_networks_q5,"High train accuracy, low validation accuracy. What to do?",B,B,Section B,Deep Neural Networks,correct
STUDENT_106,sectionB_deep_neural_networks_q6,Network cannot learn complex patterns. Change that might help?,B,B,Section B,Deep Neural Networks,correct
STUDENT_106,sectionB_deep_neural_networks_q7,Very deep network without normalization techniques?,A,A,Section B,Deep Neural Networks,correct
STUDENT_106,sectionB_deep_neural_networks_q8,Why normalize inputs for DNN training?,B,B,Section B,Deep Neural Networks,correct
STUDENT_106,sectionB_deep_neural_networks_q9,Model does poorly on both training and validation. What does it suggest?,Mentions underfitting / model too simple / insufficient capacity / poor training,"Model too shallow or small (e.g., linear model for complex data). Insufficient training time or poor optimization. Features not informative enough. Too much regularization (e.g., very strong dropout, weight decay).",Section B,Deep Neural Networks,
STUDENT_106,sectionB_deep_neural_networks_q10,Propose one real-world DNN application and usefulness.,Provides valid application + correct explanation of DNN usage,"Autonomous Driving Application: Object detection and lane recognition for self‑driving cars. Usefulness: Enhances safety by recognizing pedestrians, vehicles, and traffic signs in real time.",Section B,Deep Neural Networks,
STUDENT_106,sectionB_fuzzy_logic_q1,Essential range for the degree of membership in a fuzzy set?,C,C,Section B,Fuzzy Logic,correct
STUDENT_106,sectionB_fuzzy_logic_q2,Which FIS component turns fuzzy output into a single crisp value?,C,C,Section B,Fuzzy Logic,correct
STUDENT_106,sectionB_fuzzy_logic_q3,"For standard fuzzy Max operator, membership of A ∪ B is:",B,B,Section B,Fuzzy Logic,correct
STUDENT_106,sectionB_fuzzy_logic_q4,"Primary limitation of Boolean (crisp) logic for concepts like ""Hot"" or ""Fast""?",B,B,Section B,Fuzzy Logic,correct
STUDENT_106,sectionB_fuzzy_logic_q5,IF Pressure High (μ=0.9) AND Temperature Low (μ=0.5) THEN Valve Closed. Min-AND firing strength is:,B,B,Section B,Fuzzy Logic,correct
STUDENT_106,sectionB_fuzzy_logic_q6,"Trapezoid MF: 50 km/h → μ=1.0, 70 km/h → μ=0.5. Method used?",A,A,Section B,Fuzzy Logic,correct
STUDENT_106,sectionB_fuzzy_logic_q7,Why is choice and shape of membership functions critical in fuzzy control?,A,A,Section B,Fuzzy Logic,correct
STUDENT_106,sectionB_fuzzy_logic_q8,Fundamental difference between Mamdani and Sugeno FIS outputs?,A,A,Section B,Fuzzy Logic,correct
STUDENT_106,sectionB_fuzzy_logic_q9,Compare sharp-threshold vs fuzzy control for chemical mixing: which yields smoother actions and why?,"The Fuzzy Logic system is likely to produce smoother and less abrupt control actions. This is because it uses continuous Membership Functions, allowing for gradual transitions in the control output as inputs change. The traditional system, with its fixed, sharp thresholds, would cause sudden, discontinuous changes when the input crosses a boundary.","Fuzzy control yields smoother actions because it allows gradual changes in output when inputs vary, instead of abrupt on/off switching.  Sharp‑threshold (crisp) control causes sudden jumps (e.g., valve fully open/closed at a fixed point), which can lead to instability in chemical mixing.  Fuzzy logic interprets degrees of truth (e.g., “slightly high temperature”), so the control output adjusts continuously, resulting in more stable and precise mixing.",Section B,Fuzzy Logic,
STUDENT_106,sectionB_fuzzy_logic_q10,Propose one linguistic rule for a room thermostat using Room Temperature (Cold/Perfect/Hot) and Change Rate (Falling/Stable/Rising).,"Example Rule: IF Room Temperature IS Cold AND Temperature Change Rate IS Falling, THEN Heater Output IS Maximum (High).",IF Room Temperature is Cold AND Change Rate is Falling THEN Heater is set to High.,Section B,Fuzzy Logic,
STUDENT_106,sectionC_c1,I believe that AI can help me understand difficult concepts faster.,,4,Section C,,
STUDENT_106,sectionC_c2,I think that using AI helps me save a significant amount of study time.,,3,Section C,,
STUDENT_106,sectionC_c3,I find AI effective at summarizing lengthy or complex technical documents.,,2,Section C,,
STUDENT_106,sectionC_c4,I believe mastering AI tools is a mandatory skill for my future tech career.,,3,Section C,,
STUDENT_106,sectionC_c5,I am generally confident in the accuracy of technical explanations from AI.,,3,Section C,,
STUDENT_106,sectionC_c6,I feel comfortable relying on algorithmic logic and code generated by AI.,,2,Section C,,
STUDENT_106,sectionC_c7,I trust AI as a reliable resource when exploring new technical topics.,,3,Section C,,
STUDENT_106,sectionC_c8,I feel confident using AI as a supportive tool for self-study.,,3,Section C,,
STUDENT_106,sectionC_c9,I know how to craft effective prompts for high-quality AI responses.,,3,Section C,,
STUDENT_106,sectionC_c10,I can refine my queries if the first AI response is unsatisfactory.,,4,Section C,,
STUDENT_106,sectionC_c11,I feel comfortable using AI to troubleshoot or debug technical coursework.,,3,Section C,,
STUDENT_106,sectionC_c12,I can identify when an AI-generated answer is unreliable or inconsistent.,,3,Section C,,
STUDENT_106,sectionC_c13,Learners should verify AI answers against official textbooks or sources.,,5,Section C,,
STUDENT_106,sectionC_c14,I am aware AI may sound convincing while being incorrect.,,2,Section C,,
STUDENT_106,sectionC_c15,I am ready to use AI as learning support for the Intelligent Systems (IS) course.,,3,Section C,,
STUDENT_034,sectionA_yearOfStudy,1. Current year of study,,Postgraduate,Section A,,
STUDENT_034,sectionA_gender,2. Gender,,Female,Section A,,
STUDENT_034,sectionA_studentStatus,3. Current status,,Working student,Section A,,
STUDENT_034,sectionA_selfLearningScale,4. Self-learning ability (1-5),,3,Section A,,
STUDENT_034,sectionA_topicFirst,5. First topic selected for assessment,,recommender_system,Section A,,
STUDENT_034,sectionA_topicSecond,6. Second topic selected for assessment,,word_embedding,Section A,,
STUDENT_034,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Self-taught,Section A,,
STUDENT_034,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Self-taught,Section A,,
STUDENT_034,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,2,Section A,,
STUDENT_034,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,2,Section A,,
STUDENT_034,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_034,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Daily,Section A,,
STUDENT_034,sectionA_aiToolPrimary,13. AI tool used most,,ChatGPT,Section A,,
STUDENT_034,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,research and take the test,Section A,,
STUDENT_034,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_034,sectionB_recommender_system_q1,Which recommender suggests items similar to those a user liked based on item features?,B,C,Section B,Recommender System,incorrect
STUDENT_034,sectionB_recommender_system_q2,Term for when the system cannot recommend to a new user due to lack of history?,C,C,Section B,Recommender System,correct
STUDENT_034,sectionB_recommender_system_q3,How does User-User Collaborative Filtering differ from Item-Item Collaborative Filtering?,A,A,Section B,Recommender System,correct
STUDENT_034,sectionB_recommender_system_q4,Why is Matrix Factorization used in Recommender Systems?,B,B,Section B,Recommender System,correct
STUDENT_034,sectionB_recommender_system_q5,"User likes Inception (Sci-Fi, Nolan) and Interstellar (Sci-Fi, Nolan). A content-based system will most likely recommend:",B,B,Section B,Recommender System,correct
STUDENT_034,sectionB_recommender_system_q6,Users A and B have high cosine similarity. A rates Movie X highly. What is likely predicted for B on X?,B,B,Section B,Recommender System,correct
STUDENT_034,sectionB_recommender_system_q7,Millions of items but few ratings per user. The most significant challenge is:,B,B,Section B,Recommender System,correct
STUDENT_034,sectionB_recommender_system_q8,"If the goal is that the Top-5 list contains only relevant items, which is more important: Precision or Recall?",A,A,Section B,Recommender System,correct
STUDENT_034,sectionB_recommender_system_q9,Evaluate ethical implications of a filter bubble in news recommendations on information diversity.,"Filter bubbles isolate users in ideological echo chambers, severely reducing information diversity and reinforcing confirmation bias or societal polarization.","Filter bubble làm bạn chỉ thấy tin “hợp gu” → dễ thiếu góc nhìn khác Điều này khiến bạn tin một chiều, dễ bị thiên kiến mà không nhận ra Lâu dài → xã hội dễ chia phe, tranh cãi cực đoan hơn Vấn đề đạo đức: nền tảng ưu tiên giữ bạn xem lâu hơn là giúp bạn hiểu toàn diện",Section B,Recommender System,correct
STUDENT_034,sectionB_recommender_system_q10,Propose a hybrid recommender architecture that combines CF and content-based filtering to mitigate cold start for new items.,"Use Content-Based filtering initially to generate recommendations using item metadata, then seamlessly integrate Collaborative Filtering as interaction data accumulates.","Bước 1: CF → học từ user behavior (click, like…) Content → lấy đặc trưng item (title, tag…) Bước 2: Khi recommend Item mới → dùng content-based để đề xuất Item cũ → dùng CF Bước 3: Trộn kết quả Ít data → ưu tiên content (vd: 80% CB, 20% CF) Nhiều data → chuyển dần sang CF",Section B,Recommender System,correct
STUDENT_034,sectionB_word_embedding_q1,What is a word embedding?,B,B,Section B,Word Embedding,correct
STUDENT_034,sectionB_word_embedding_q2,Which model is commonly used to learn word embeddings?,B,B,Section B,Word Embedding,correct
STUDENT_034,sectionB_word_embedding_q3,"If two words have similar embeddings, it means:",C,C,Section B,Word Embedding,correct
STUDENT_034,sectionB_word_embedding_q4,Main difference: one-hot vs word embeddings?,C,C,Section B,Word Embedding,correct
STUDENT_034,sectionB_word_embedding_q5,Find words with similar meanings. What to use?,B,B,Section B,Word Embedding,correct
STUDENT_034,sectionB_word_embedding_q6,"In Word2Vec, goal of Skip-gram?",B,A,Section B,Word Embedding,incorrect
STUDENT_034,sectionB_word_embedding_q7,Why do embeddings often beat one-hot in NLP?,A,A,Section B,Word Embedding,correct
STUDENT_034,sectionB_word_embedding_q8,Same word multiple meanings (e.g. “bank”) causes:,B,B,Section B,Word Embedding,correct
STUDENT_034,sectionB_word_embedding_q9,Embeddings give poor similarity. Possible reasons?,"Mentions at least one: poor training data, small corpus, bad hyperparameters, lack of preprocessing","Embeddings may give poor similarity due to low-quality or insufficient training data. They can also fail if the model is not well-tuned or if there is a mismatch between training and application domains. Additionally, issues like rare words, polysemy, or improper similarity metrics can reduce performance.",Section B,Word Embedding,correct
STUDENT_034,sectionB_word_embedding_q10,Propose one embedding application and how it improves performance.,"Provides valid application + correct explanation (e.g., search, recommendation, NLP tasks)","Search / recommendation system (e.g., product search) Use embeddings to represent both queries and items Compare them using similarity (cosine) instead of keyword matching",Section B,Word Embedding,correct
STUDENT_034,sectionC_c1,I believe that AI can help me understand difficult concepts faster.,,4,Section C,,
STUDENT_034,sectionC_c2,I think that using AI helps me save a significant amount of study time.,,4,Section C,,
STUDENT_034,sectionC_c3,I find AI effective at summarizing lengthy or complex technical documents.,,4,Section C,,
STUDENT_034,sectionC_c4,I believe mastering AI tools is a mandatory skill for my future tech career.,,5,Section C,,
STUDENT_034,sectionC_c5,I am generally confident in the accuracy of technical explanations from AI.,,4,Section C,,
STUDENT_034,sectionC_c6,I feel comfortable relying on algorithmic logic and code generated by AI.,,3,Section C,,
STUDENT_034,sectionC_c7,I trust AI as a reliable resource when exploring new technical topics.,,4,Section C,,
STUDENT_034,sectionC_c8,I feel confident using AI as a supportive tool for self-study.,,4,Section C,,
STUDENT_034,sectionC_c9,I know how to craft effective prompts for high-quality AI responses.,,3,Section C,,
STUDENT_034,sectionC_c10,I can refine my queries if the first AI response is unsatisfactory.,,4,Section C,,
STUDENT_034,sectionC_c11,I feel comfortable using AI to troubleshoot or debug technical coursework.,,4,Section C,,
STUDENT_034,sectionC_c12,I can identify when an AI-generated answer is unreliable or inconsistent.,,4,Section C,,
STUDENT_034,sectionC_c13,Learners should verify AI answers against official textbooks or sources.,,4,Section C,,
STUDENT_034,sectionC_c14,I am aware AI may sound convincing while being incorrect.,,2,Section C,,
STUDENT_034,sectionC_c15,I am ready to use AI as learning support for the Intelligent Systems (IS) course.,,4,Section C,,
STUDENT_062,sectionA_yearOfStudy,1. Current year of study,,Postgraduate,Section A,,
STUDENT_062,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_062,sectionA_studentStatus,3. Current status,,Working student,Section A,,
STUDENT_062,sectionA_selfLearningScale,4. Self-learning ability (1-5),,4,Section A,,
STUDENT_062,sectionA_topicFirst,5. First topic selected for assessment,,fuzzy_logic,Section A,,
STUDENT_062,sectionA_topicSecond,6. Second topic selected for assessment,,deep_neural_networks,Section A,,
STUDENT_062,sectionA_studiedTopic1,7. Studied Topic 1 before?,,University course,Section A,,
STUDENT_062,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Never,Section A,,
STUDENT_062,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,3,Section A,,
STUDENT_062,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,1,Section A,,
STUDENT_062,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_062,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Several times a week,Section A,,
STUDENT_062,sectionA_aiToolPrimary,13. AI tool used most,,ChatGPT,Section A,,
STUDENT_062,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,"to sum up a material for a quick glance, followed up by a more thorough research on the matter",Section A,,
STUDENT_062,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_062,sectionB_fuzzy_logic_q1,Essential range for the degree of membership in a fuzzy set?,C,C,Section B,Fuzzy Logic,correct
STUDENT_062,sectionB_fuzzy_logic_q2,Which FIS component turns fuzzy output into a single crisp value?,C,C,Section B,Fuzzy Logic,correct
STUDENT_062,sectionB_fuzzy_logic_q3,"For standard fuzzy Max operator, membership of A ∪ B is:",B,B,Section B,Fuzzy Logic,correct
STUDENT_062,sectionB_fuzzy_logic_q4,"Primary limitation of Boolean (crisp) logic for concepts like ""Hot"" or ""Fast""?",B,B,Section B,Fuzzy Logic,correct
STUDENT_062,sectionB_fuzzy_logic_q5,IF Pressure High (μ=0.9) AND Temperature Low (μ=0.5) THEN Valve Closed. Min-AND firing strength is:,B,B,Section B,Fuzzy Logic,correct
STUDENT_062,sectionB_fuzzy_logic_q6,"Trapezoid MF: 50 km/h → μ=1.0, 70 km/h → μ=0.5. Method used?",A,A,Section B,Fuzzy Logic,correct
STUDENT_062,sectionB_fuzzy_logic_q7,Why is choice and shape of membership functions critical in fuzzy control?,A,A,Section B,Fuzzy Logic,correct
STUDENT_062,sectionB_fuzzy_logic_q8,Fundamental difference between Mamdani and Sugeno FIS outputs?,A,A,Section B,Fuzzy Logic,correct
STUDENT_062,sectionB_fuzzy_logic_q9,Compare sharp-threshold vs fuzzy control for chemical mixing: which yields smoother actions and why?,"The Fuzzy Logic system is likely to produce smoother and less abrupt control actions. This is because it uses continuous Membership Functions, allowing for gradual transitions in the control output as inputs change. The traditional system, with its fixed, sharp thresholds, would cause sudden, discontinuous changes when the input crosses a boundary.",Suppose controlling acid/base mixing to maintain pH = 7.  # Sharp Threshold pH < 7 → add base pH > 7 → add acid => Result: pH oscillates around 7.  # Fuzzy Control Rules: IF pH is slightly acidic → add small base IF pH is very acidic → add large base => Result: pH approaches 7 smoothly.,Section B,Fuzzy Logic,correct
STUDENT_062,sectionB_fuzzy_logic_q10,Propose one linguistic rule for a room thermostat using Room Temperature (Cold/Perfect/Hot) and Change Rate (Falling/Stable/Rising).,"Example Rule: IF Room Temperature IS Cold AND Temperature Change Rate IS Falling, THEN Heater Output IS Maximum (High).",IF room temperature is cold and change rate is falling THEN turn up the thermostat,Section B,Fuzzy Logic,correct
STUDENT_062,sectionB_deep_neural_networks_q1,What is a Deep Neural Network (DNN)?,B,B,Section B,Deep Neural Networks,correct
STUDENT_062,sectionB_deep_neural_networks_q2,Role of an activation function?,B,B,Section B,Deep Neural Networks,correct
STUDENT_062,sectionB_deep_neural_networks_q3,Why are multiple hidden layers useful?,B,B,Section B,Deep Neural Networks,correct
STUDENT_062,sectionB_deep_neural_networks_q4,What is overfitting in DNNs?,A,A,Section B,Deep Neural Networks,correct
STUDENT_062,sectionB_deep_neural_networks_q5,"High train accuracy, low validation accuracy. What to do?",B,B,Section B,Deep Neural Networks,correct
STUDENT_062,sectionB_deep_neural_networks_q6,Network cannot learn complex patterns. Change that might help?,B,B,Section B,Deep Neural Networks,correct
STUDENT_062,sectionB_deep_neural_networks_q7,Very deep network without normalization techniques?,A,A,Section B,Deep Neural Networks,correct
STUDENT_062,sectionB_deep_neural_networks_q8,Why normalize inputs for DNN training?,B,B,Section B,Deep Neural Networks,correct
STUDENT_062,sectionB_deep_neural_networks_q9,Model does poorly on both training and validation. What does it suggest?,Mentions underfitting / model too simple / insufficient capacity / poor training,"It suggests underfitting, which could require tuning hyperparameters or increasing layers",Section B,Deep Neural Networks,correct
STUDENT_062,sectionB_deep_neural_networks_q10,Propose one real-world DNN application and usefulness.,Provides valid application + correct explanation of DNN usage,Real-world application: medical image diagnosis for breast cancer  # How It Works Medical images are fed into a DNN (often a Convolutional Neural Network). The network learns patterns associated with normal and abnormal tissue. The system predicts whether the image indicates a possible disease.  # Usefulness Early detection of diseases → improves survival rates. Supports doctors by providing a second opinion. Faster diagnosis when analyzing thousands of images. Reduces human error in complex image interpretation.,Section B,Deep Neural Networks,correct
STUDENT_062,sectionC_c1,I believe that AI can help me understand difficult concepts faster.,,4,Section C,,
STUDENT_062,sectionC_c2,I think that using AI helps me save a significant amount of study time.,,4,Section C,,
STUDENT_062,sectionC_c3,I find AI effective at summarizing lengthy or complex technical documents.,,4,Section C,,
STUDENT_062,sectionC_c4,I believe mastering AI tools is a mandatory skill for my future tech career.,,4,Section C,,
STUDENT_062,sectionC_c5,I am generally confident in the accuracy of technical explanations from AI.,,3,Section C,,
STUDENT_062,sectionC_c6,I feel comfortable relying on algorithmic logic and code generated by AI.,,2,Section C,,
STUDENT_062,sectionC_c7,I trust AI as a reliable resource when exploring new technical topics.,,3,Section C,,
STUDENT_062,sectionC_c8,I feel confident using AI as a supportive tool for self-study.,,4,Section C,,
STUDENT_062,sectionC_c9,I know how to craft effective prompts for high-quality AI responses.,,4,Section C,,
STUDENT_062,sectionC_c10,I can refine my queries if the first AI response is unsatisfactory.,,4,Section C,,
STUDENT_062,sectionC_c11,I feel comfortable using AI to troubleshoot or debug technical coursework.,,4,Section C,,
STUDENT_062,sectionC_c12,I can identify when an AI-generated answer is unreliable or inconsistent.,,4,Section C,,
STUDENT_062,sectionC_c13,Learners should verify AI answers against official textbooks or sources.,,5,Section C,,
STUDENT_062,sectionC_c14,I am aware AI may sound convincing while being incorrect.,,4,Section C,,
